,ride_id,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_size,ride_dt,duration_time
14044,14044,5 minutes,3,Powell St BART Station (Market St at 4th St),11,Davis St at Jackson St,4319,1,1999,Male,27,2022-08-22,5
14045,14045,13 minutes,16,Steuart St at Market St,285,Webster St at O'Farrell St,5025,2,1984,Female,29,2022-02-03,13
14046,14046,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),79,7th St at Brannan St,4725,2,1993,Male,26,2022-06-29,10
14047,14047,16 minutes,16,Steuart St at Market St,345,Hubbell St at 16th St,5541,3,1995,Female,27,2021-12-12,16
14048,14048,5 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,5282,2,1995,Male,29,2022-10-31,5
14049,14049,5 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,5505,3,1995,Male,29,2022-03-19,5
14050,14050,1 minutes,30,San Francisco Caltrain (Townsend St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5063,2,1993,Male,26,2022-08-19,1
14051,14051,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),60,8th St at Ringold St,4604,1,1987,Male,29,2022-03-17,8
14052,14052,9 minutes,22,Howard St at Beale St,60,8th St at Ringold St,4813,1,1992,Male,26,2022-12-11,9
14053,14053,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5157,2,1984,Male,27,2022-03-20,8
14054,14054,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,4586,2,1994,Male,29,2022-03-29,5
14055,14055,13 minutes,3,Powell St BART Station (Market St at 4th St),55,Webster St at Grove St,5373,2,1992,Female,29,2022-11-20,13
14056,14056,12 minutes,3,Powell St BART Station (Market St at 4th St),129,Harrison St at 20th St,5338,2,1982,Male,29,2022-03-06,12
14057,14057,8 minutes,3,Powell St BART Station (Market St at 4th St),93,4th St at Mission Bay Blvd S,5266,2,1986,Male,26,2022-03-23,8
14058,14058,23 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),361,Mendell St at Fairfax Ave,5559,1,1989,Male,27,2022-12-06,23
14059,14059,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4586,2,1978,Male,27,2022-11-12,9
14060,14060,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,4797,2,1977,Male,26,2022-08-10,9
14061,14061,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),323,Broadway at Kearny,5572,2,1972,Male,27,2022-05-22,4
14062,14062,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),343,Bryant St at 2nd St,3356,1,1966,Male,26,2022-05-28,7
14063,14063,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),321,5th St at Folsom,1252,2,1992,Male,26,2022-08-27,4
14064,14064,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),9,Broadway at Battery St,4356,1,1984,Male,26,2022-01-21,11
14065,14065,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),101,15th St at Potrero Ave,4358,2,1992,Female,27,2022-05-08,8
14066,14066,14 minutes,3,Powell St BART Station (Market St at 4th St),107,17th St at Dolores St,4810,3,1989,Male,29,2021-12-28,14
14067,14067,2 minutes,3,Powell St BART Station (Market St at 4th St),34,Father Alfred E Boeddeker Park,4951,3,2000,Male,26,2022-05-17,2
14068,14068,5 minutes,16,Steuart St at Market St,25,Howard St at 2nd St,5265,3,1993,Male,29,2022-11-13,5
14069,14069,11 minutes,16,Steuart St at Market St,58,Market St at 10th St,4937,1,1999,Female,29,2022-09-02,11
14070,14070,28 minutes,21,Montgomery St BART Station (Market St at 2nd St),139,Garfield Square (25th St at Harrison St),4726,2,1987,Male,26,2022-06-06,28
14071,14071,14 minutes,16,Steuart St at Market St,90,Townsend St at 7th St,5423,2,1988,Female,27,2022-09-24,14
14072,14072,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),75,Market St at Franklin St,5229,1,1986,Male,29,2022-06-24,9
14073,14073,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,3432,3,1989,Male,29,2022-01-24,4
14074,14074,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,5506,2,1987,Male,29,2022-12-14,4
14075,14075,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),64,5th St at Brannan St,385,2,1991,Female,27,2022-12-16,2
14076,14076,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),27,Beale St at Harrison St,5444,3,1995,Female,29,2022-05-27,6
14077,14077,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),356,Valencia St at Clinton Park,5228,2,1994,Male,26,2022-03-16,13
14078,14078,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),369,Hyde St at Post St,5416,2,1990,Male,29,2022-05-18,16
14079,14079,10 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,5576,2,1996,Male,27,2022-01-04,10
14080,14080,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),79,7th St at Brannan St,5383,2,1975,Male,26,2022-11-23,4
14081,14081,100 minutes,21,Montgomery St BART Station (Market St at 2nd St),79,7th St at Brannan St,5016,2,1997,Female,29,2022-03-27,100
14082,14082,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),321,5th St at Folsom,5048,3,1988,Male,27,2022-10-29,4
14083,14083,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,4995,2,1988,Male,26,2022-02-11,5
14084,14084,32 minutes,21,Montgomery St BART Station (Market St at 2nd St),115,Jackson Playground,4818,2,1985,Male,26,2022-01-24,32
14085,14085,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5482,1,1984,Male,29,2022-05-21,3
14086,14086,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),321,5th St at Folsom,4603,1,1995,Male,27,2022-06-08,3
14087,14087,6 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,5539,2,1984,Male,27,2021-12-16,6
14088,14088,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4603,1,1984,Male,27,2022-01-24,9
14089,14089,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5029,2,1989,Female,27,2022-11-02,11
14090,14090,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5576,2,1989,Male,26,2022-12-23,8
14091,14091,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5018,2,1990,Male,26,2021-12-21,3
14092,14092,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,2663,2,1977,Female,26,2022-06-09,16
14093,14093,11 minutes,3,Powell St BART Station (Market St at 4th St),60,8th St at Ringold St,4945,1,1986,Male,29,2022-06-17,11
14094,14094,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,1686,2,1970,Male,29,2022-11-13,10
14095,14095,11 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),5173,2,1986,Male,27,2022-04-17,11
14096,14096,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4797,1,1989,Male,26,2022-03-25,9
14097,14097,8 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,5282,3,1981,Male,27,2022-01-10,8
14098,14098,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5063,3,1967,Male,27,2022-03-31,6
14099,14099,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5242,3,1991,Male,29,2022-01-08,8
14100,14100,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4395,2,1986,Female,26,2022-01-17,9
14101,14101,11 minutes,3,Powell St BART Station (Market St at 4th St),350,8th St at Brannan St,4799,2,1995,Male,26,2022-09-18,11
14102,14102,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,5247,2,1994,Male,26,2022-09-13,7
14103,14103,10 minutes,81,Berry St at 4th St,323,Broadway at Kearny,5205,2,1991,Female,27,2022-07-10,10
14104,14104,9 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5329,2,1989,Male,29,2022-04-15,9
14105,14105,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),371,Lombard St at Columbus Ave,4608,3,1989,Male,27,2022-03-20,17
14106,14106,9 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),4846,2,1990,Male,26,2022-08-20,9
14107,14107,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),285,Webster St at O'Farrell St,4659,3,1982,Male,29,2022-06-02,16
14108,14108,21 minutes,16,Steuart St at Market St,85,Church St at Duboce Ave,5488,2,1993,Male,29,2022-05-22,21
14109,14109,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),97,14th St at Mission St,4572,3,1992,Female,29,2022-05-28,15
14110,14110,13 minutes,5,Powell St BART Station (Market St at 5th St),52,McAllister St at Baker St,5474,3,1995,Female,27,2022-05-15,13
14111,14111,9 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),4395,1,1967,Male,27,2022-10-17,9
14112,14112,18 minutes,16,Steuart St at Market St,130,22nd St Caltrain Station,5476,3,1984,Female,29,2022-01-08,18
14113,14113,12 minutes,22,Howard St at Beale St,78,Folsom St at 9th St,2917,1,1989,Male,27,2022-05-31,12
14114,14114,18 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),76,McCoppin St at Valencia St,5529,2,1989,Male,27,2022-09-21,18
14115,14115,9 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),439,3,1986,Male,27,2022-02-01,9
14116,14116,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),28,The Embarcadero at Bryant St,5462,3,1993,Male,26,2022-03-25,6
14117,14117,9 minutes,16,Steuart St at Market St,49,S Park St at 3rd St,5020,3,1976,Female,26,2022-04-12,9
14118,14118,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),110,17th & Folsom Street Park (17th St at Folsom St),1603,3,1992,Male,26,2022-04-07,15
14119,14119,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),5,Powell St BART Station (Market St at 5th St),4517,1,1993,Female,26,2022-02-26,6
14120,14120,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),74,Laguna St at Hayes St,5213,2,1981,Male,27,2022-08-02,15
14121,14121,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,5229,2,1983,Male,29,2022-01-09,9
14122,14122,14 minutes,81,Berry St at 4th St,10,Washington St at Kearny St,4939,2,1983,Female,27,2022-10-23,14
14123,14123,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),98,Valencia St at 16th St,4571,3,1996,Female,29,2022-12-03,14
14124,14124,5 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4758,1,1985,Male,26,2021-12-12,5
14125,14125,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),55,Webster St at Grove St,5524,2,1977,Male,26,2022-04-01,16
14126,14126,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),133,Valencia St at 22nd St,4553,2,1993,Male,26,2022-09-12,18
14127,14127,16 minutes,81,Berry St at 4th St,345,Hubbell St at 16th St,4772,2,1988,Male,29,2022-12-19,16
14128,14128,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),85,Church St at Duboce Ave,4834,1,1990,Female,29,2022-06-04,13
14129,14129,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),85,Church St at Duboce Ave,5249,2,1969,Female,26,2022-05-09,16
14130,14130,26 minutes,30,San Francisco Caltrain (Townsend St at 4th St),53,Grove St at Divisadero,5320,1,1987,Female,29,2022-06-14,26
14131,14131,8 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5356,2,1972,Male,27,2022-04-09,8
14132,14132,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),127,Valencia St at 21st St,5536,2,1974,Male,27,2022-12-26,17
14133,14133,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,5228,2,1971,Male,26,2022-12-13,6
14134,14134,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),97,14th St at Mission St,5062,1,1991,Female,27,2022-05-08,14
14135,14135,15 minutes,22,Howard St at Beale St,60,8th St at Ringold St,5352,3,1995,Female,29,2022-04-09,15
14136,14136,7 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),4586,2,1993,Male,29,2022-11-06,7
14137,14137,3 minutes,81,Berry St at 4th St,92,Mission Bay Kids Park,3258,2,1990,Male,29,2022-10-20,3
14138,14138,14 minutes,3,Powell St BART Station (Market St at 4th St),74,Laguna St at Hayes St,3439,2,1988,Female,27,2022-03-17,14
14139,14139,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4603,2,1974,Female,26,2022-01-03,7
14140,14140,11 minutes,22,Howard St at Beale St,104,4th St at 16th St,4948,1,1982,Male,26,2022-02-08,11
14141,14141,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,4833,2,1976,Male,26,2022-04-23,7
14142,14142,10 minutes,22,Howard St at Beale St,364,China Basin St at 3rd St,4408,2,1988,Male,29,2022-05-09,10
14143,14143,8 minutes,3,Powell St BART Station (Market St at 4th St),11,Davis St at Jackson St,37,1,1958,Male,29,2022-12-11,8
14144,14144,15 minutes,81,Berry St at 4th St,98,Valencia St at 16th St,5310,2,1986,Male,29,2022-06-22,15
14145,14145,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,5470,1,1990,Male,27,2022-05-14,5
14146,14146,18 minutes,81,Berry St at 4th St,371,Lombard St at Columbus Ave,4987,2,1981,Female,27,2022-11-10,18
14147,14147,11 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),200,2,1987,Male,29,2021-12-15,11
14148,14148,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),62,1,1972,Male,27,2022-11-15,4
14149,14149,17 minutes,81,Berry St at 4th St,13,Commercial St at Montgomery St,1650,3,1985,Other,27,2022-12-25,17
14150,14150,7 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,184,1,1979,Female,26,2022-04-03,7
14151,14151,10 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),4834,3,1991,Male,29,2022-01-07,10
14152,14152,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),93,4th St at Mission Bay Blvd S,5240,1,1981,Male,27,2022-03-16,3
14153,14153,3 minutes,5,Powell St BART Station (Market St at 5th St),33,Golden Gate Ave at Hyde St,5292,3,1988,Female,27,2022-09-09,3
14154,14154,26 minutes,21,Montgomery St BART Station (Market St at 2nd St),137,Jersey St at Castro St,4998,2,1985,Male,29,2022-02-17,26
14155,14155,22 minutes,21,Montgomery St BART Station (Market St at 2nd St),119,18th St at Noe St,5342,2,1976,Male,26,2022-06-22,22
14156,14156,21 minutes,16,Steuart St at Market St,381,20th St at Dolores St,4816,2,1987,Male,26,2022-08-21,21
14157,14157,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),79,7th St at Brannan St,5327,2,1994,Male,29,2022-04-19,3
14158,14158,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,5337,2,1993,Male,29,2022-02-21,4
14159,14159,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4571,2,1992,Male,27,2022-02-11,10
14160,14160,18 minutes,16,Steuart St at Market St,58,Market St at 10th St,4820,2,1982,Male,29,2022-08-31,18
14161,14161,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5491,2,1992,Female,27,2022-12-05,9
14162,14162,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4948,1,1983,Male,29,2022-01-28,9
14163,14163,7 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,270,2,1971,Male,26,2022-05-17,7
14164,14164,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),13,Commercial St at Montgomery St,4801,3,1985,Male,29,2022-04-01,6
14165,14165,11 minutes,16,Steuart St at Market St,81,Berry St at 4th St,4603,3,1984,Male,27,2022-10-17,11
14166,14166,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,4336,1,1984,Male,29,2022-01-08,11
14167,14167,16 minutes,81,Berry St at 4th St,371,Lombard St at Columbus Ave,5300,1,1986,Male,29,2022-02-18,16
14168,14168,4 minutes,3,Powell St BART Station (Market St at 4th St),36,Folsom St at 3rd St,5485,1,1981,Male,26,2022-03-16,4
14169,14169,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),42,San Francisco City Hall (Polk St at Grove St),4610,2,1986,Female,26,2022-05-19,10
14170,14170,14 minutes,22,Howard St at Beale St,81,Berry St at 4th St,184,2,1976,Male,29,2022-01-17,14
14171,14171,12 minutes,81,Berry St at 4th St,22,Howard St at Beale St,2593,3,1986,Male,27,2022-07-28,12
14172,14172,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),1668,2,1971,Male,26,2022-09-05,10
14173,14173,9 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1164,2,1981,Male,26,2022-01-07,9
14174,14174,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),365,Turk St at Fillmore St,5409,2,1980,Female,27,2022-12-09,17
14175,14175,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5529,3,1985,Male,29,2022-05-15,9
14176,14176,12 minutes,3,Powell St BART Station (Market St at 4th St),62,Victoria Manalo Draves Park,5334,2,1972,Male,27,2022-10-12,12
14177,14177,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),120,Mission Dolores Park,5302,2,1975,Male,27,2022-03-07,15
14178,14178,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,4407,3,1997,Male,27,2022-08-06,9
14179,14179,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),126,Esprit Park,5545,1,1986,Male,29,2022-09-24,7
14180,14180,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4736,2,1988,Female,29,2022-01-04,7
14181,14181,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),5319,1,1990,Male,27,2022-07-28,4
14182,14182,9 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4716,2,1982,Female,26,2022-09-27,9
14183,14183,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,5149,1,1974,Female,26,2022-10-29,11
14184,14184,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2548,2,1979,Male,29,2021-11-29,9
14185,14185,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),5436,2,1978,Male,27,2022-06-11,8
14186,14186,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2981,3,1963,Male,29,2022-09-21,9
14187,14187,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,5269,1,1992,Male,29,2021-12-12,6
